time,flux,flux_err,cadenceno,sap_flux,kspsap_flux,kspsap_flux_err,quality,orbitid,sap_x,sap_y,sap_bkg,sap_bkg_err,kspsap_flux_sml,kspsap_flux_lag
1625.3689046786646,1.4347347021102905,0.03066716529428959,19099,1.4347347,0.9871086,0.030667165,4096,31,1309.8272705078125,1718.89501953125,76675.3,4764.21,0.99034274,0.9845221
1625.3897385286666,1.5017796754837036,0.03066716529428959,19100,1.5017797,1.0240021,0.030667165,4096,31,1309.8277587890625,1718.8935546875,88827.21,5235.54,1.0211314,1.0177002
1625.4105723791017,1.5186285972595215,0.03066716529428959,19101,1.5186286,1.0297214,0.030667165,4096,31,1309.827880859375,1718.8912353515625,97949.87,5199.11,1.0264353,1.0217927
1625.4314062300484,1.5160905122756958,0.03066716529428959,19102,1.5160905,1.0254765,0.030667165,4096,31,1309.827880859375,1718.892578125,103863.12,6074.03,1.0188316,1.021144
1625.4522400814603,1.4999982118606567,0.03066716529428959,19103,1.4999982,1.0150068,0.030667165,4096,31,1309.8282470703125,1718.893798828125,104343.57,4565.53,1.0076153,1.0141442
1625.473073933407,1.490856647491455,0.03066716529428959,19104,1.4908566,1.0118672,0.030667165,4096,31,1309.8282470703125,1718.8941650390625,101825.89,5839.37,1.008941,1.0122086
1625.493907785842,1.4596431255340576,0.03066716529428959,19105,1.4596431,0.9960053,0.030667165,4096,31,1309.8277587890625,1718.89453125,103351.08,6672.67,0.99047846,1.0013334
1625.5147416388227,1.475797414779663,0.03066716529428959,19106,1.4757974,1.0145514,0.030667165,4096,31,1309.828369140625,1718.8919677734375,96794.97,6776.49,1.00589,1.0185337
1625.5355754922996,1.4626177549362183,0.03066716529428959,19107,1.4626178,1.0148481,0.030667165,4096,31,1309.8280029296875,1718.8907470703125,89260.02,6343.5,1.0131265,1.0169201
1625.5564093463333,1.4793039560317993,0.03066716529428959,19108,1.479304,1.0375959,0.030667165,4096,31,1309.8280029296875,1718.8892822265625,83334.36,7963.32,1.0458373,1.0328003
1625.5772432008673,1.47427499294281,0.03066716529428959,19109,1.474275,1.046679,0.030667165,4096,31,1309.826171875,1718.8892822265625,76267.5,9256.5,1.0625712,1.0369444
1625.5980770559527,1.4283558130264282,0.03066716529428959,19110,1.4283558,1.027524,0.030667165,4096,31,1309.825927734375,1718.889404296875,67696.97,8487.98,1.0344409,1.023379
1625.6189109115385,1.3820996284484863,0.03066716529428959,19111,1.3820996,1.0083555,0.030667165,4096,31,1309.8265380859375,1718.888427734375,57619.0,9230.1,1.0115687,1.011343
1625.639744767669,1.3442401885986328,0.03066716529428959,19112,1.3442402,0.99547786,0.030667165,4096,31,1309.8260498046875,1718.8868408203125,50294.11,9479.58,1.0000097,0.99761635
1625.6605786242935,1.3099839687347412,0.03066716529428959,19113,1.309984,0.98543227,0.030667165,4096,31,1309.825927734375,1718.8861083984375,45646.48,9383.72,0.9911451,0.9868251
1625.6814124814493,1.2808213233947754,0.03066716529428959,19114,1.2808213,0.9793686,0.030667165,4096,31,1309.8248291015625,1718.888427734375,38549.75,9669.48,0.9916266,0.9755292
1625.7022463390915,1.2249773740768433,0.03066716529428959,19115,1.2249774,0.9526583,0.030667165,4096,31,1309.826171875,1718.8865966796875,32648.66,9558.55,0.9561121,0.9607591
1625.7230801972507,1.2072198390960693,0.03066716529428959,19116,1.2072198,0.9553557,0.030667165,4096,31,1309.82421875,1718.8858642578125,28264.43,9572.66,0.9612462,0.9557695
1625.7439140558813,1.1655337810516357,0.03066716529428959,19117,1.1655338,0.93898064,0.030667165,4096,31,1309.82470703125,1718.88818359375,22681.38,9461.23,0.9340229,0.94303817
1625.7647479150141,1.1778862476348877,0.03066716529428959,19118,1.1778862,0.9663518,0.030667165,4096,31,1309.823974609375,1718.8868408203125,16400.61,10438.13,0.97342867,0.9588496
1625.7855817746008,1.141119360923767,0.03066716529428959,19119,1.1411194,0.9536185,0.030667165,4096,31,1309.82470703125,1718.8861083984375,18925.98,7978.24,0.9545974,0.9488068
1625.8064156346732,1.1146512031555176,0.03066716529428959,19120,1.1146512,0.9490086,0.030667165,4096,31,1309.82421875,1718.887939453125,14759.02,8029.43,0.94016576,0.9467747
1625.8272494951811,1.143766164779663,0.03066716529428959,19121,1.1437662,0.99219126,0.030667165,4096,31,1309.8238525390625,1718.885498046875,12349.58,8569.29,0.97567916,0.99518764
1625.8480833561537,1.0993504524230957,0.03066716529428959,19122,1.0993505,0.9716851,0.030667165,4096,31,1309.8245849609375,1718.8873291015625,12529.58,8407.44,0.9574206,0.97827333
1625.868917217546,1.0597379207611084,0.03066716529428959,19123,1.0597379,0.95430565,0.030667165,4096,31,1309.8228759765625,1718.8858642578125,9387.92,8455.95,0.9441637,0.95545894
1625.8897510793788,1.0544146299362183,0.03066716529428959,19124,1.0544146,0.96723753,0.030667165,4096,31,1309.8228759765625,1718.883544921875,8448.69,7588.88,0.9758994,0.9593045
1625.9105849416155,1.0780303478240967,0.03066716529428959,19125,1.0780303,1.0072569,0.030667165,4096,31,1309.822021484375,1718.8831787109375,8650.98,6490.24,1.0042807,0.9988658
1625.9314188042713,1.0400164127349854,0.03066716529428959,19126,1.0400164,0.9900435,0.030667165,4096,31,1309.8226318359375,1718.884033203125,6860.59,6851.77,0.9919734,0.9882928
1625.9522526673113,1.0535370111465454,0.03066716529428959,19127,1.053537,1.02251,0.030667165,4096,31,1309.8226318359375,1718.882080078125,6172.22,7473.11,1.0377727,1.0131861
1625.9730865307458,1.0261650085449219,0.03066716529428959,19128,1.026165,1.0165308,0.030667165,4096,31,1309.8223876953125,1718.8843994140625,5258.98,7090.05,1.0239724,1.0165021
1625.9939203945448,1.0313222408294678,0.03066716529428959,19129,1.0313222,1.0443519,0.030667165,4096,31,1309.8211669921875,1718.881103515625,4220.42,7156.33,1.0630996,1.0337151
1626.0147542587224,1.0195103883743286,0.03066716529428959,19130,1.0195104,1.0573992,0.030667165,4096,31,1309.822265625,1718.880859375,4346.94,6454.5,1.0666885,1.0574707
1626.0355881232388,0.9978175163269043,0.03066716529428959,19131,0.9978175,1.0624825,0.030667165,4096,31,1309.8223876953125,1718.8800048828125,5174.02,6568.36,1.0654731,1.0656351
1626.0564219881119,0.9597999453544617,0.03066716529428959,19132,0.95979995,1.0521683,0.030667165,4096,31,1309.822021484375,1718.879638671875,4386.29,4883.49,1.0549213,1.0585338
1626.07725585331,0.9394108057022095,0.03066716529428959,19133,0.9394108,1.0636199,0.030667165,4096,31,1309.8212890625,1718.8807373046875,4498.99,6425.67,1.0638497,1.0660433
1626.0980897188394,0.9052993655204773,0.03066716529428959,19134,0.90529937,1.062489,0.030667165,4096,31,1309.8216552734375,1718.87939453125,4010.7,6837.23,1.0625814,1.0664656
1626.1189235846723,0.8408421874046326,0.03066716529428959,19135,0.8408422,1.0270818,0.030667165,4096,31,1309.8211669921875,1718.87939453125,3269.74,5807.44,1.0161531,1.0382477
1626.1397574508178,0.799944281578064,0.03066716529428959,19136,0.7999443,1.0215235,0.030667165,4096,31,1309.8211669921875,1718.88037109375,3004.69,6192.97,1.0255008,1.02229
1626.1605913172468,0.7347014546394348,0.03066716529428959,19137,0.73470145,0.9856418,0.030667165,4096,31,1309.82177734375,1718.8814697265625,1555.87,6629.92,0.9843795,0.9906142
1626.1814251839678,0.7025600671768188,0.03066716529428959,19138,0.70256007,0.99544114,0.030667165,4096,31,1309.822509765625,1718.8797607421875,301.14,6759.23,0.9962643,0.99772584
1626.202259050954,0.6308528780937195,0.03066716529428959,19139,0.6308529,0.94938874,0.030667165,4096,31,1309.8232421875,1718.87939453125,610.53,7213.03,0.9417378,0.9635159
1626.2230929182122,0.5990936160087585,0.03066716529428959,19140,0.5990936,0.9624357,0.030667165,4096,31,1309.8221435546875,1718.876708984375,1505.79,8308.6,0.962823,0.9612707
1626.2439267857164,0.5421743392944336,0.03066716529428959,19141,0.54217434,0.93303394,0.030667165,4096,31,1309.8216552734375,1718.876708984375,549.99,8752.74,0.9360811,0.92552614
1626.2647606534713,0.49057215452194214,0.03066716529428959,19142,0.49057215,0.90614235,0.030667165,4096,31,1309.821044921875,1718.8763427734375,-755.09,8964.41,0.93787855,0.8758408
1626.2855945214576,0.4133870601654053,0.03066716529428959,19143,0.41338706,0.81992066,0.030667165,4096,31,1309.8211669921875,1718.8759765625,318.61,7974.33,0.87414145,0.782778
1626.3064283896745,0.3706412613391876,0.03066716529428959,19144,0.37064126,0.7885126,0.030667165,4096,31,1309.821533203125,1718.8746337890625,1297.45,7554.3,0.8568809,0.739761
1626.3272622581003,0.33727961778640747,0.03066716529428959,19145,0.33727962,0.76760256,0.030667165,4096,31,1309.821044921875,1718.8763427734375,355.22,8990.22,0.855132,0.6804731
1626.3480961267437,0.3063553273677826,0.03066716529428959,19146,0.30635533,0.742758,0.030667165,4096,31,1309.82177734375,1718.8748779296875,712.83,9714.02,0.8424127,0.65584993
1626.3689299955797,0.3138379454612732,0.03066716529428959,19147,0.31383795,0.80597174,0.030667165,4096,31,1309.8197021484375,1718.87353515625,1804.16,10743.61,0.9219383,0.6677166
1626.3897638646106,0.26967018842697144,0.03066716529428959,19148,0.2696702,0.728265,0.030667165,4096,31,1309.821044921875,1718.8743896484375,898.26,9891.42,0.8461815,0.608158
1626.4105977338197,0.2754995822906494,0.03066716529428959,19149,0.27549958,0.7755345,0.030667165,4096,31,1309.820556640625,1718.87353515625,1062.21,9859.85,0.9019377,0.63346124
1626.4314316032062,0.28762421011924744,0.03066716529428959,19150,0.2876242,0.83530384,0.030667165,4096,31,1309.8204345703125,1718.8739013671875,1612.45,10282.89,0.984817,0.6563698
1626.4522654727557,0.28636160492897034,0.03066716529428959,19151,0.2863616,0.84785104,0.030667165,4096,31,1309.8214111328125,1718.875732421875,4204.05,10741.96,0.9594621,0.7124071
1626.4730993424641,0.310822069644928,0.03066716529428959,19152,0.31082207,0.925727,0.030667165,4096,31,1309.8216552734375,1718.8743896484375,4644.29,9942.22,0.9825369,0.84963053
1626.4939332123195,0.33996081352233887,0.03066716529428959,19153,0.3399608,1.0034103,0.030667165,4096,31,1309.8206787109375,1718.8746337890625,7239.08,9724.86,1.0620533,0.90545094
1626.5147670823203,0.3312300443649292,0.03066716529428959,19154,0.33123004,0.9534762,0.030667165,4096,31,1309.8214111328125,1718.87646484375,7561.15,9462.0,0.9913567,0.91194725
1626.5356009524523,0.3718704879283905,0.03066716529428959,19155,0.3718705,1.0285679,0.030667165,4096,31,1309.8204345703125,1718.87353515625,9574.99,10202.56,1.0224696,1.0088409
1626.55643482271,0.3765423595905304,0.03066716529428959,19156,0.37654236,0.9876272,0.030667165,4096,31,1309.82080078125,1718.8753662109375,10476.15,8576.26,0.9982141,0.9602124
1626.577268693088,0.4217686653137207,0.03066716529428959,19157,0.42176867,1.0370865,0.030667165,4096,31,1309.8204345703125,1718.8720703125,11794.92,9243.95,1.0236648,1.0308064
1626.5981025635772,0.4876057803630829,0.03066716529428959,19158,0.48760578,1.1131171,0.030667165,4096,31,1309.81982421875,1718.873779296875,13284.88,8284.88,1.0876412,1.1038004
1626.6189364341674,0.546053946018219,0.03066716529428959,19159,0.54605395,1.1480362,0.030667165,4096,31,1309.818603515625,1718.87353515625,14798.55,9238.89,1.1185341,1.1305897
1626.6397703048592,0.5616307854652405,0.03066716529428959,19160,0.5616308,1.080643,0.030667165,4096,31,1309.8193359375,1718.8739013671875,14886.95,8495.0,1.0507035,1.086881
1626.6606041756386,0.6117776036262512,0.03066716529428959,19161,0.6117776,1.0723722,0.030667165,4096,31,1309.8194580078125,1718.87451171875,15643.02,8271.02,1.0335971,1.0887959
1626.6814380465025,0.6554231643676758,0.03066716529428959,19162,0.65542316,1.0436404,0.030667165,4096,31,1309.82080078125,1718.87646484375,18763.86,7396.0,1.0158988,1.0629493
