time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1468.313448691054,6.3002222e+03,1.3383720e+01,3.8830666e-03,173415,2082.39136,1995.87893,6.9345513e+03,1.1175175e+01,1.7515388e+03,4.3881817e+00,6.3002222e+03,1.3383720e+01,0,nan,nan,nan,nan,2082.39136,1.3357039e-03,1995.87893,1.4986580e-03,-3.6424793e-02,-3.4276914e-02
1468.3148376277975,6.2962925e+03,1.3391369e+01,3.8831150e-03,173416,2082.39380,1995.88193,6.9312021e+03,1.1181561e+01,1.7655938e+03,4.3946314e+00,6.2962925e+03,1.3391369e+01,0,nan,nan,nan,nan,2082.39380,1.3385372e-03,1995.88193,1.5007120e-03,-3.2512363e-02,-3.1149345e-02
1468.3162265643084,6.2990259e+03,1.3389729e+01,3.8831632e-03,173417,2082.39149,1995.88039,6.9339233e+03,1.1180192e+01,1.7638193e+03,4.3947716e+00,6.2990259e+03,1.3389729e+01,0,nan,nan,nan,nan,2082.39149,1.3359813e-03,1995.88039,1.4975863e-03,-2.5862219e-02,-3.3090159e-02
1468.317615500818,6.3248989e+03,1.3400295e+01,3.8832114e-03,173418,2082.39034,1995.88043,6.9552026e+03,1.1189014e+01,1.7543125e+03,4.3941879e+00,6.3248989e+03,1.3400295e+01,0,nan,nan,nan,nan,2082.39034,1.3337489e-03,1995.88043,1.4961255e-03,-2.9426482e-02,-3.2086555e-02
1468.3190044373275,6.2905435e+03,1.3398244e+01,3.8832596e-03,173419,2082.39285,1995.87809,6.9267295e+03,1.1187303e+01,1.7678711e+03,4.4040003e+00,6.2905435e+03,1.3398244e+01,0,nan,nan,nan,nan,2082.39285,1.3394238e-03,1995.87809,1.4990398e-03,-3.6614634e-02,-3.3529453e-02
1468.3203933738375,6.3196929e+03,1.3393867e+01,3.8833078e-03,173420,2082.39233,1995.88020,6.9501929e+03,1.1183647e+01,1.7521400e+03,4.3925977e+00,6.3196929e+03,1.3393867e+01,0,nan,nan,nan,nan,2082.39233,1.3333509e-03,1995.88020,1.4952696e-03,-3.3344235e-02,-3.1495757e-02
1468.3217823103485,6.3099141e+03,1.3397493e+01,3.8833560e-03,173421,2082.38831,1995.87955,6.9401484e+03,1.1186674e+01,1.7666989e+03,4.3968215e+00,6.3099141e+03,1.3397493e+01,0,nan,nan,nan,nan,2082.38831,1.3351423e-03,1995.87955,1.4968015e-03,-4.0973719e-02,-3.3488009e-02
1468.3231712468587,6.4233022e+03,1.3461291e+01,3.8834042e-03,173422,2082.39075,1995.88045,7.0384443e+03,1.1239945e+01,1.7619902e+03,4.3924432e+00,6.4233022e+03,1.3461291e+01,0,nan,nan,nan,nan,2082.39075,1.3221079e-03,1995.88045,1.4864105e-03,-3.6122598e-02,-3.2252848e-02
1468.324560183369,6.6039800e+03,1.3536301e+01,3.8834524e-03,173423,2082.39381,1995.87966,7.1887935e+03,1.1302577e+01,1.7603413e+03,4.3929067e+00,6.6039800e+03,1.3536301e+01,0,nan,nan,nan,nan,2082.39381,1.3032631e-03,1995.87966,1.4600611e-03,-2.5241137e-02,-3.2755889e-02
1468.325949119879,6.5327959e+03,1.3504325e+01,3.8835006e-03,173424,2082.39120,1995.87898,7.1282676e+03,1.1275878e+01,1.7639373e+03,4.3947196e+00,6.5327959e+03,1.3504325e+01,0,nan,nan,nan,nan,2082.39120,1.3098820e-03,1995.87898,1.4684105e-03,-3.5827011e-02,-3.4573574e-02
