time,flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
2348.1279068467848,5.3141681e+05,3.0629015e+01,0,6.353268e-04,828.80139,456.42244,109584,1.0460936e+06,3.0650379e+01,4.5227672e+04,1.2355266e+01,5.3141681e+05,3.0629015e+01,0,nan,nan,nan,nan,828.80139,4.7045651e-05,456.42244,6.7651359e-05,1.2278346e-01,-1.5365025e-01
2348.148338373656,5.3103838e+05,3.0640841e+01,0,6.333537e-04,828.81880,456.40044,109585,1.0445159e+06,3.0663170e+01,4.5320238e+04,1.2370473e+01,5.3103838e+05,3.0640841e+01,0,nan,nan,nan,nan,828.81880,4.7137382e-05,456.40044,6.7704161e-05,1.3956754e-01,-1.7130177e-01
2348.1687701005358,5.3097588e+05,3.0661619e+01,0,6.313805e-04,828.84372,456.37656,109586,1.0426876e+06,3.0696955e+01,4.5270398e+04,1.2440183e+01,5.3097588e+05,3.0661619e+01,0,nan,nan,nan,nan,828.84372,4.7248632e-05,456.37656,6.7782181e-05,1.6293657e-01,-1.9397987e-01
2348.189201727415,5.3141412e+05,3.0634422e+01,0,6.294074e-04,828.86247,456.35077,109587,1.0412616e+06,3.0676619e+01,4.5315086e+04,1.2376987e+01,5.3141412e+05,3.0634422e+01,0,nan,nan,nan,nan,828.86247,4.7333047e-05,456.35077,6.7846544e-05,1.8043071e-01,-2.1625823e-01
2348.209633354345,5.3359381e+05,3.0652416e+01,0,6.274343e-04,828.88484,456.33416,109588,1.0420274e+06,3.0701618e+01,4.5341453e+04,1.2378521e+01,5.3359381e+05,3.0652416e+01,0,nan,nan,nan,nan,828.88484,4.7382782e-05,456.33416,6.7743917e-05,1.9696298e-01,-2.3076224e-01
2348.2504966081615,5.2949038e+05,3.0647003e+01,0,6.234882e-04,828.70009,456.54067,109590,1.0502628e+06,3.0669046e+01,4.5330852e+04,1.2430349e+01,5.2949038e+05,3.0647003e+01,0,nan,nan,nan,nan,828.70009,4.6726982e-05,456.54067,6.8080008e-05,2.1328418e-02,-4.0764034e-02
2348.2709282350916,5.2864894e+05,3.0633160e+01,0,6.215151e-04,828.71420,456.52330,109591,1.0486970e+06,3.0649841e+01,4.5354066e+04,1.2412045e+01,5.2864894e+05,3.0633160e+01,0,nan,nan,nan,nan,828.71420,4.6802761e-05,456.52330,6.8075860e-05,3.6551252e-02,-5.6482151e-02
2348.291359862029,5.2802562e+05,3.0649431e+01,0,6.195420e-04,828.72765,456.50768,109592,1.0476689e+06,3.0666182e+01,4.5312211e+04,1.2470507e+01,5.2802562e+05,3.0649431e+01,0,nan,nan,nan,nan,828.72765,4.6866899e-05,456.50768,6.8038811e-05,5.0480321e-02,-7.1173146e-02
2348.3117914890245,5.2855606e+05,3.0625729e+01,0,6.175690e-04,828.74571,456.48406,109593,1.0468931e+06,3.0640924e+01,4.5364336e+04,1.2411089e+01,5.2855606e+05,3.0625729e+01,0,nan,nan,nan,nan,828.74571,4.6929421e-05,456.48406,6.7959700e-05,6.8116911e-02,-9.4582051e-02
2348.3322232159553,5.2832900e+05,3.0628975e+01,0,6.155960e-04,828.76315,456.46352,109594,1.0456614e+06,3.0646120e+01,4.5368027e+04,1.2438627e+01,5.2832900e+05,3.0628975e+01,0,nan,nan,nan,nan,828.76315,4.6996000e-05,456.46352,6.7901514e-05,8.6320043e-02,-1.1601944e-01
2348.352654842951,5.2773250e+05,3.0620388e+01,0,6.136229e-04,828.77828,456.45203,109595,1.0443825e+06,3.0640347e+01,4.5398277e+04,1.2430718e+01,5.2773250e+05,3.0620388e+01,0,nan,nan,nan,nan,828.77828,4.7070451e-05,456.45203,6.7875211e-05,1.0154006e-01,-1.3095602e-01
2348.373086370004,5.2787256e+05,3.0619898e+01,0,6.116500e-04,828.79409,456.42885,109596,1.0432128e+06,3.0645277e+01,4.5412781e+04,1.2426180e+01,5.2787256e+05,3.0619898e+01,0,nan,nan,nan,nan,828.79409,4.7143247e-05,456.42885,6.7867899e-05,1.1705295e-01,-1.4980786e-01
2348.393518096993,5.2699419e+05,3.0619850e+01,0,6.096770e-04,828.82657,456.39374,109597,1.0400810e+06,3.0646000e+01,4.5436555e+04,1.2419119e+01,5.2699419e+05,3.0619850e+01,0,nan,nan,nan,nan,828.82657,4.7315028e-05,456.39374,6.7993511e-05,1.4799249e-01,-1.7924821e-01
2348.4139497239885,5.2781006e+05,3.0612917e+01,0,6.077040e-04,828.84030,456.37651,109598,1.0396879e+06,3.0647621e+01,4.5468691e+04,1.2397279e+01,5.2781006e+05,3.0612917e+01,0,nan,nan,nan,nan,828.84030,4.7352125e-05,456.37651,6.8003392e-05,1.6122065e-01,-1.9536707e-01
2348.4343812510415,5.2663256e+05,3.0616562e+01,0,6.057310e-04,828.85706,456.35919,109599,1.0372590e+06,3.0655039e+01,4.5497730e+04,1.2433065e+01,5.2663256e+05,3.0616562e+01,0,nan,nan,nan,nan,828.85706,4.7480531e-05,456.35919,6.8123700e-05,1.7605792e-01,-2.0991826e-01
2348.4548129780887,5.2662925e+05,3.0589266e+01,0,6.037581e-04,828.88055,456.33346,109600,1.0350651e+06,3.0637291e+01,4.5469082e+04,1.2390247e+01,5.2662925e+05,3.0589266e+01,0,nan,nan,nan,nan,828.88055,4.7601585e-05,456.33346,6.8192843e-05,1.9745609e-01,-2.3087272e-01
2348.4956761322537,4.8834591e+05,3.0205246e+01,0,5.998123e-04,828.78737,456.47882,109602,1.0059169e+06,3.0221752e+01,4.5525074e+04,1.2392230e+01,4.8834591e+05,3.0205246e+01,0,nan,nan,nan,nan,828.78737,4.8737547e-05,456.47882,7.0294227e-05,8.7343648e-02,-1.1221411e-01
2348.516107859359,4.1715431e+05,2.9475840e+01,0,5.978394e-04,828.84576,456.48708,109603,9.3383362e+05,2.9490580e+01,4.5507941e+04,1.2443199e+01,4.1715431e+05,2.9475840e+01,0,nan,nan,nan,nan,828.84576,5.2243566e-05,456.48708,7.5139455e-05,1.0076969e-01,-1.3078128e-01
2348.5365393864704,4.4956216e+05,2.9794748e+01,0,5.958665e-04,828.85158,456.44985,109604,9.6387344e+05,2.9815109e+01,4.5569594e+04,1.2417519e+01,4.4956216e+05,2.9794748e+01,0,nan,nan,nan,nan,828.85158,5.0779163e-05,456.44985,7.2868505e-05,1.2492063e-01,-1.6188864e-01
2348.556971113634,5.1967616e+05,3.0548565e+01,0,5.938936e-04,828.83265,456.39773,109605,1.0326276e+06,3.0577457e+01,4.5564223e+04,1.2441502e+01,5.1967616e+05,3.0548565e+01,0,nan,nan,nan,nan,828.83265,4.7687368e-05,456.39773,6.8447407e-05,1.4597386e-01,-1.8151809e-01
2348.577402740746,5.2616600e+05,3.0621534e+01,0,5.919207e-04,828.84612,456.37905,109606,1.0377705e+06,3.0655415e+01,4.5537926e+04,1.2459442e+01,5.2616600e+05,3.0621534e+01,0,nan,nan,nan,nan,828.84612,4.7489197e-05,456.37905,6.8125119e-05,1.6190724e-01,-1.9545600e-01
2348.5978342679737,nan,nan,10000000000000,5.899480e-04,828.87075,456.35060,109607,1.0350310e+06,3.0628973e+01,4.5608859e+04,1.2402778e+01,nan,nan,10000000000000,nan,nan,nan,nan,828.87075,4.7635513e-05,456.35060,6.8252848e-05,1.8465982e-01,-2.1850657e-01
2348.6182659951446,nan,nan,0,5.879751e-04,828.89949,456.31813,109608,1.0320729e+06,3.0617233e+01,4.5598535e+04,1.2380865e+01,nan,nan,0,nan,nan,nan,nan,828.89949,4.7789847e-05,456.31813,6.8345471e-05,2.1114919e-01,-2.4521945e-01
2348.6386976223075,nan,nan,0,5.860023e-04,828.91998,456.29724,109609,1.0304836e+06,3.0609968e+01,4.5665309e+04,1.2356456e+01,nan,nan,0,nan,nan,nan,nan,828.91998,4.7866484e-05,456.29724,6.8376685e-05,2.3034379e-01,-2.6423940e-01
2348.659129149535,nan,nan,0,5.840295e-04,828.94032,456.27604,109610,1.0279639e+06,3.0603176e+01,4.5654125e+04,1.2363762e+01,nan,nan,0,nan,nan,nan,nan,828.94032,4.7990121e-05,456.27604,6.8442714e-05,2.4931324e-01,-2.8478771e-01
2348.679560876757,nan,nan,0,5.820568e-04,828.97413,456.24025,109611,1.0239377e+06,3.0585833e+01,4.5704227e+04,1.2342771e+01,nan,nan,0,nan,nan,nan,nan,828.97413,4.8183585e-05,456.24025,6.8529713e-05,2.8172252e-01,-3.2030270e-01
2348.6999925039854,nan,nan,0,5.800840e-04,828.98876,456.22076,109612,1.0223541e+06,3.0617170e+01,4.5693160e+04,1.2424512e+01,nan,nan,0,nan,nan,nan,nan,828.98876,4.8260626e-05,456.22076,6.8545749e-05,2.9632226e-01,-3.3962283e-01
2348.7408557585586,5.2432869e+05,3.0586464e+01,0,5.761386e-04,828.74122,456.49655,109614,1.0432035e+06,3.0604361e+01,4.5732918e+04,1.2407250e+01,5.2432869e+05,3.0586464e+01,0,nan,nan,nan,nan,828.74122,4.7132326e-05,456.49655,6.8297151e-05,5.8506530e-02,-8.3787933e-02
2348.761287385838,5.2473794e+05,3.0605608e+01,0,5.741658e-04,828.76434,456.47206,109615,1.0422874e+06,3.0622446e+01,4.5744617e+04,1.2454645e+01,5.2473794e+05,3.0605608e+01,0,nan,nan,nan,nan,828.76434,4.7212936e-05,456.47206,6.8189263e-05,8.1262633e-02,-1.0921338e-01
2348.7817191131835,5.2503875e+05,3.0585287e+01,0,5.721932e-04,828.78253,456.45615,109616,1.0415657e+06,3.0603655e+01,4.5785039e+04,1.2409524e+01,5.2503875e+05,3.0585287e+01,0,nan,nan,nan,nan,828.78253,4.7276058e-05,456.45615,6.8110203e-05,9.9043831e-02,-1.3003267e-01
2348.8021506405203,5.2465119e+05,3.0600849e+01,1100010000000000000,5.702205e-04,828.80412,456.43084,109617,1.0397928e+06,3.0622696e+01,4.5764285e+04,1.2440205e+01,5.2465119e+05,3.0600849e+01,1100010000000000000,nan,nan,nan,nan,828.80412,4.7386289e-05,456.43084,6.8101770e-05,1.1966750e-01,-1.5078522e-01
2348.822582267865,5.2434238e+05,3.0596235e+01,0,5.682479e-04,828.83712,456.39142,109618,1.0370420e+06,3.0624147e+01,4.5910770e+04,1.2415602e+01,5.2434238e+05,3.0596235e+01,0,nan,nan,nan,nan,828.83712,4.7554375e-05,456.39142,6.8242582e-05,1.5115517e-01,-1.8581095e-01
2348.8430139952106,5.2464162e+05,3.0573072e+01,0,5.662752e-04,828.86124,456.36301,109619,1.0353715e+06,3.0605635e+01,4.5852492e+04,1.2352283e+01,5.2464162e+05,3.0573072e+01,0,nan,nan,nan,nan,828.86124,4.7655525e-05,456.36301,6.8302026e-05,1.7371188e-01,-2.0965977e-01
2348.8634455226056,5.2545600e+05,3.0594946e+01,1100000000000000000,5.643026e-04,828.88168,456.33898,109620,1.0341763e+06,3.0638550e+01,4.5881656e+04,1.2417043e+01,5.2545600e+05,3.0594946e+01,1100000000000000000,nan,nan,nan,nan,828.88168,4.7727823e-05,456.33898,6.8322297e-05,1.9291739e-01,-2.2836293e-01
2348.8838771500086,5.2299628e+05,3.0544609e+01,10000000000000,5.623300e-04,828.91533,456.30539,109621,1.0288848e+06,3.0607506e+01,4.5911934e+04,1.2398148e+01,5.2299628e+05,3.0544609e+01,10000000000000,nan,nan,nan,nan,828.91533,4.7972702e-05,456.30539,6.8537825e-05,2.2335973e-01,-2.5806892e-01
2348.9043088774706,5.2223994e+05,3.0525766e+01,0,5.603575e-04,828.93786,456.28133,109622,1.0259786e+06,3.0605377e+01,4.5902816e+04,1.2414687e+01,5.2223994e+05,3.0525766e+01,0,nan,nan,nan,nan,828.93786,4.8115475e-05,456.28133,6.8624278e-05,2.4451886e-01,-2.8059801e-01
2348.9247405049246,5.2246331e+05,3.0485044e+01,0,5.583849e-04,828.95682,456.25946,109623,1.0242529e+06,3.0574215e+01,4.5972973e+04,1.2337838e+01,5.2246331e+05,3.0485044e+01,0,nan,nan,nan,nan,828.95682,4.8196649e-05,456.25946,6.8646470e-05,2.6308408e-01,-3.0233076e-01
2348.945172132386,5.2244034e+05,3.0452225e+01,0,5.564124e-04,828.98288,456.23187,109624,1.0211098e+06,3.0571442e+01,4.5968852e+04,1.2355050e+01,5.2244034e+05,3.0452225e+01,0,nan,nan,nan,nan,828.98288,4.8337188e-05,456.23187,6.8702102e-05,2.8837726e-01,-3.2929128e-01
2348.986035387359,5.2172312e+05,3.0559011e+01,0,5.524674e-04,828.75479,456.48043,109626,1.0398678e+06,3.0574715e+01,4.5993145e+04,1.2400284e+01,5.2172312e+05,3.0559011e+01,0,nan,nan,nan,nan,828.75479,4.7313148e-05,456.48043,6.8454152e-05,7.0993856e-02,-9.9822141e-02
2349.0064670148786,5.2157781e+05,3.0587519e+01,0,5.504949e-04,828.77093,456.46685,109627,1.0390107e+06,3.0604237e+01,4.6002387e+04,1.2477572e+01,5.2157781e+05,3.0587519e+01,0,nan,nan,nan,nan,828.77093,4.7375124e-05,456.46685,6.8398971e-05,8.7181069e-02,-1.1644718e-01
2349.026898642456,5.2140275e+05,3.0558195e+01,0,5.485225e-04,828.80291,456.43213,109628,1.0368962e+06,3.0580412e+01,4.6025605e+04,1.2409725e+01,5.2140275e+05,3.0558195e+01,0,nan,nan,nan,nan,828.80291,4.7512895e-05,456.43213,6.8328969e-05,1.1802114e-01,-1.4995064e-01
2349.0473302700266,5.2529794e+05,3.0598030e+01,0,5.465500e-04,828.81769,456.40786,109629,1.0393651e+06,3.0620968e+01,4.6086906e+04,1.2395442e+01,5.2529794e+05,3.0598030e+01,0,nan,nan,nan,nan,828.81769,4.7437017e-05,456.40786,6.8158653e-05,1.3403550e-01,-1.6871722e-01
2349.067761997605,5.2323481e+05,3.0586485e+01,0,5.445776e-04,828.83811,456.38890,109630,1.0357712e+06,3.0614998e+01,4.6071262e+04,1.2417294e+01,5.2323481e+05,3.0586485e+01,0,nan,nan,nan,nan,828.83811,4.7615780e-05,456.38890,6.8346955e-05,1.5256414e-01,-1.8875125e-01
2349.08819352524,5.2286444e+05,3.0579996e+01,0,5.426052e-04,828.87376,456.35099,109631,1.0327757e+06,3.0615440e+01,4.6087863e+04,1.2409050e+01,5.2286444e+05,3.0579996e+01,0,nan,nan,nan,nan,828.87376,4.7797490e-05,456.35099,6.8464382e-05,1.8470412e-01,-2.1942991e-01
2349.1086251528686,5.2243778e+05,3.0557131e+01,0,5.406329e-04,828.89971,456.32197,109632,1.0299427e+06,3.0604298e+01,4.6066207e+04,1.2394691e+01,5.2243778e+05,3.0557131e+01,0,nan,nan,nan,nan,828.89971,4.7943755e-05,456.32197,6.8563291e-05,2.0815493e-01,-2.4348013e-01
2349.1290568805052,5.2258259e+05,3.0565931e+01,0,5.386605e-04,828.92446,456.29627,109633,1.0278106e+06,3.0633621e+01,4.6099543e+04,1.2466790e+01,5.2258259e+05,3.0565931e+01,0,nan,nan,nan,nan,828.92446,4.8058628e-05,456.29627,6.8612251e-05,2.3086451e-01,-2.6706588e-01
2349.1494884081985,5.2230019e+05,3.0500664e+01,0,5.366882e-04,828.95182,456.26813,109634,1.0245789e+06,3.0585590e+01,4.6173840e+04,1.2371513e+01,5.2230019e+05,3.0500664e+01,0,nan,nan,nan,nan,828.95182,4.8217258e-05,456.26813,6.8690941e-05,2.5624567e-01,-2.9452902e-01
2349.169920135886,5.2133778e+05,3.0463186e+01,0,5.347159e-04,828.97996,456.23893,109635,1.0208506e+06,3.0572622e+01,4.6169309e+04,1.2375474e+01,5.2133778e+05,3.0463186e+01,0,nan,nan,nan,nan,828.97996,4.8392496e-05,456.23893,6.8774279e-05,2.8279474e-01,-3.2311922e-01
2349.1903516636376,5.2135394e+05,3.0411848e+01,0,5.327436e-04,828.99966,456.21527,109636,1.0183692e+06,3.0540865e+01,4.6122926e+04,1.2314372e+01,5.2135394e+05,3.0411848e+01,0,nan,nan,nan,nan,828.99966,4.8502512e-05,456.21527,6.8814443e-05,3.0188239e-01,-3.4726584e-01
2349.2312150191356,5.1990291e+05,3.0544834e+01,0,5.287991e-04,828.74972,456.49300,109638,1.0389044e+06,3.0560467e+01,4.6146223e+04,1.2398175e+01,5.1990291e+05,3.0544834e+01,0,nan,nan,nan,nan,828.74972,4.7384277e-05,456.49300,6.8590787e-05,6.2346220e-02,-8.8947050e-02
2349.251646546887,5.2009531e+05,3.0537956e+01,0,5.268269e-04,828.76731,456.47573,109639,1.0381556e+06,3.0553167e+01,4.6186234e+04,1.2375393e+01,5.2009531e+05,3.0537956e+01,0,nan,nan,nan,nan,828.76731,4.7452224e-05,456.47573,6.8510075e-05,7.9312637e-02,-1.0805782e-01
2349.2720781747557,5.2056794e+05,3.0559011e+01,0,5.248548e-04,828.78855,456.45864,109640,1.0372729e+06,3.0573437e+01,4.6143543e+04,1.2426845e+01,5.2056794e+05,3.0559011e+01,0,nan,nan,nan,nan,828.78855,4.7528672e-05,456.45864,6.8402798e-05,1.0009181e-01,-1.3030343e-01
2349.2925099025597,5.2075106e+05,3.0564970e+01,0,5.228826e-04,828.81560,456.41939,109641,1.0353232e+06,3.0584631e+01,4.6221555e+04,1.2422750e+01,5.2075106e+05,3.0564970e+01,0,nan,nan,nan,nan,828.81560,4.7650639e-05,456.41939,6.8417423e-05,1.2623705e-01,-1.6220531e-01
2349.3129414304276,5.2086538e+05,3.0579903e+01,0,5.209104e-04,828.83591,456.39948,109642,1.0341963e+06,3.0601122e+01,4.6190996e+04,1.2441722e+01,5.2086538e+05,3.0579903e+01,0,nan,nan,nan,nan,828.83591,4.7727830e-05,456.39948,6.8466223e-05,1.4614880e-01,-1.8165310e-01
2349.3333730582963,5.2087644e+05,3.0570374e+01,0,5.189383e-04,828.85984,456.37290,109643,1.0322036e+06,3.0601357e+01,4.6205703e+04,1.2427630e+01,5.2087644e+05,3.0570374e+01,0,nan,nan,nan,nan,828.85984,4.7843507e-05,456.37290,6.8547095e-05,1.6852389e-01,-2.0394799e-01
2349.3538047862166,5.2107188e+05,3.0565228e+01,0,5.169662e-04,828.89131,456.33563,109644,1.0295448e+06,3.0604261e+01,4.6221453e+04,1.2425282e+01,5.2107188e+05,3.0565228e+01,0,nan,nan,nan,nan,828.89131,4.7996436e-05,456.33563,6.8644527e-05,1.9715299e-01,-2.3358110e-01
2349.3742363141428,5.2044059e+05,3.0535419e+01,0,5.149941e-04,828.91867,456.30635,109645,1.0269564e+06,3.0590239e+01,4.6246934e+04,1.2397696e+01,5.2044059e+05,3.0535419e+01,0,nan,nan,nan,nan,828.91867,4.8128684e-05,456.30635,6.8713649e-05,2.2212687e-01,-2.5922289e-01
2349.394668042063,5.2098288e+05,3.0525032e+01,0,5.130221e-04,828.94072,456.28502,109646,1.0251969e+06,3.0590879e+01,4.6249375e+04,1.2390201e+01,5.2098288e+05,3.0525032e+01,0,nan,nan,nan,nan,828.94072,4.8222610e-05,456.28502,6.8735855e-05,2.4310572e-01,-2.7891678e-01
2349.415099670048,5.2153178e+05,3.0501680e+01,0,5.110500e-04,828.96919,456.25164,109647,1.0223925e+06,3.0594164e+01,4.6302629e+04,1.2408726e+01,5.2153178e+05,3.0501680e+01,0,nan,nan,nan,nan,828.96919,4.8362272e-05,456.25164,6.8782945e-05,2.7038923e-01,-3.1180802e-01
2349.4355312980915,5.2150303e+05,3.0442245e+01,0,5.090781e-04,828.99729,456.22166,109648,1.0190422e+06,3.0564339e+01,4.6327488e+04,1.2359092e+01,5.2150303e+05,3.0442245e+01,0,nan,nan,nan,nan,828.99729,4.8518017e-05,456.22166,6.8828311e-05,2.9700756e-01,-3.4165668e-01
2349.476394554171,5.1917906e+05,3.0543407e+01,0,5.051342e-04,828.60649,456.66870,109650,1.0423090e+06,3.0584677e+01,4.6340371e+04,1.2434488e+01,5.1917906e+05,3.0543407e+01,0,nan,nan,nan,nan,828.60649,4.6970876e-05,456.66870,6.9216367e-05,-8.2392365e-02,6.5342791e-02
2349.4968261822723,5.1942666e+05,3.0533026e+01,0,5.031623e-04,828.63348,456.63846,109651,1.0422278e+06,3.0569714e+01,4.6307824e+04,1.2392192e+01,5.1942666e+05,3.0533026e+01,0,nan,nan,nan,nan,828.63348,4.7053192e-05,456.63846,6.9112117e-05,-5.6892429e-02,3.9859306e-02
2349.517257810483,5.2112241e+05,3.0578068e+01,0,5.011905e-04,828.64930,456.61404,109652,1.0438539e+06,3.0612040e+01,4.6353422e+04,1.2448947e+01,5.2112241e+05,3.0578068e+01,0,nan,nan,nan,nan,828.64930,4.7013429e-05,456.61404,6.8946501e-05,-3.7909444e-02,2.0085599e-02
2349.5376894385845,5.2292056e+05,3.0600149e+01,0,4.992186e-04,828.67352,456.58353,109653,1.0450118e+06,3.0630476e+01,4.6428621e+04,1.2452424e+01,5.2292056e+05,3.0600149e+01,0,nan,nan,nan,nan,828.67352,4.7026428e-05,456.58353,6.8755078e-05,-1.2678162e-02,-5.9529063e-03
2349.558121066744,5.2171856e+05,3.0608427e+01,0,4.972467e-04,828.70562,456.54440,109654,1.0426674e+06,3.0627726e+01,4.6403473e+04,1.2488343e+01,5.2171856e+05,3.0608427e+01,0,nan,nan,nan,nan,828.70562,4.7180511e-05,456.54440,6.8720314e-05,1.8842500e-02,-4.0618733e-02
2349.5785527948974,5.2085122e+05,3.0595022e+01,0,4.952749e-04,828.73211,456.51239,109655,1.0406106e+06,3.0613516e+01,4.6453926e+04,1.2480149e+01,5.2085122e+05,3.0595022e+01,0,nan,nan,nan,nan,828.73211,4.7313042e-05,456.51239,6.8673275e-05,4.5397133e-02,-7.0042074e-02
2349.5989843231728,5.2171562e+05,3.0560894e+01,0,4.933032e-04,828.75993,456.48395,109656,1.0401602e+06,3.0576929e+01,4.6464383e+04,1.2382407e+01,5.2171562e+05,3.0560894e+01,0,nan,nan,nan,nan,828.75993,4.7403108e-05,456.48395,6.8510482e-05,7.1303621e-02,-9.9843085e-02
2349.6194160513915,5.2101769e+05,3.0564936e+01,0,4.913314e-04,828.79413,456.44837,109657,1.0374593e+06,3.0584656e+01,4.6439551e+04,1.2423735e+01,5.2101769e+05,3.0564936e+01,0,nan,nan,nan,nan,828.79413,4.7546419e-05,456.44837,6.8413603e-05,1.0640470e-01,-1.3875522e-01
2349.6398476796603,5.2098378e+05,3.0577700e+01,0,4.893597e-04,828.81773,456.41399,109658,1.0355316e+06,3.0599409e+01,4.6477172e+04,1.2435723e+01,5.2098378e+05,3.0577700e+01,0,nan,nan,nan,nan,828.81773,4.7663565e-05,456.41399,6.8461668e-05,1.2966678e-01,-1.6697882e-01
2349.660279207965,5.2075888e+05,3.0584005e+01,0,4.873880e-04,828.84302,456.38825,109659,1.0334309e+06,3.0605406e+01,4.6471074e+04,1.2437703e+01,5.2075888e+05,3.0584005e+01,0,nan,nan,nan,nan,828.84302,4.7786849e-05,456.38825,6.8564463e-05,1.5385209e-01,-1.9110151e-01
2349.6807109362708,5.2102847e+05,3.0573378e+01,0,4.854163e-04,828.88021,456.34596,109660,1.0304379e+06,3.0610352e+01,4.6497141e+04,1.2432610e+01,5.2102847e+05,3.0573378e+01,0,nan,nan,nan,nan,828.88021,4.7955324e-05,456.34596,6.8667345e-05,1.8832137e-01,-2.2496423e-01
2349.742005821412,5.2100134e+05,3.0562353e+01,0,4.795014e-04,828.62235,456.65440,109663,1.0441526e+06,3.0606735e+01,4.6497770e+04,1.2434926e+01,5.2100134e+05,3.0562353e+01,0,nan,nan,nan,nan,828.62235,4.6951001e-05,456.65440,6.9082671e-05,-6.5429874e-02,5.3518023e-02
2349.7624374498264,5.2116150e+05,3.0589371e+01,0,4.775298e-04,828.62707,456.64255,109664,1.0444412e+06,3.0631889e+01,4.6492371e+04,1.2486634e+01,5.2116150e+05,3.0589371e+01,0,nan,nan,nan,nan,828.62707,4.6953592e-05,456.64255,6.9046800e-05,-6.0635839e-02,4.3717299e-02
2349.782869178278,5.2203928e+05,3.0571421e+01,0,4.755583e-04,828.63803,456.62738,109665,1.0448257e+06,3.0603230e+01,4.6552961e+04,1.2403949e+01,5.2203928e+05,3.0571421e+01,0,nan,nan,nan,nan,828.63803,4.6971105e-05,456.62738,6.8973284e-05,-4.9587004e-02,3.1107800e-02
2349.803300706786,5.2238362e+05,3.0575014e+01,0,4.735868e-04,828.65837,456.59939,109666,1.0449918e+06,3.0609806e+01,4.6534844e+04,1.2409464e+01,5.2238362e+05,3.0575014e+01,0,nan,nan,nan,nan,828.65837,4.7016616e-05,456.59939,6.8875321e-05,-2.9669866e-02,7.4792253e-03
2349.823732335288,5.2298200e+05,3.0605774e+01,0,4.716153e-04,828.66806,456.58691,109667,1.0451918e+06,3.0637117e+01,4.6572551e+04,1.2463917e+01,5.2298200e+05,3.0605774e+01,0,nan,nan,nan,nan,828.66806,4.7035533e-05,456.58691,6.8821872e-05,-1.9406363e-02,-3.3951965e-03
2349.8441640638557,5.2332556e+05,3.0595207e+01,0,4.696439e-04,828.68314,456.56877,109668,1.0452868e+06,3.0626604e+01,4.6564453e+04,1.2425491e+01,5.2332556e+05,3.0595207e+01,0,nan,nan,nan,nan,828.68314,4.7062636e-05,456.56877,6.8734669e-05,-4.2310562e-03,-1.8991569e-02
2349.864595592451,5.2302141e+05,3.0613707e+01,0,4.676724e-04,828.70972,456.54034,109669,1.0442849e+06,3.0642504e+01,4.6570988e+04,1.2475958e+01,5.2302141e+05,3.0613707e+01,0,nan,nan,nan,nan,828.70972,4.7152393e-05,456.54034,6.8645946e-05,2.2267174e-02,-4.4452582e-02
2349.88502722104,4.7871047e+05,3.0168154e+01,0,4.657010e-04,828.74915,456.53466,109670,9.9944725e+05,3.0195475e+01,4.6654418e+04,1.2502811e+01,4.7871047e+05,3.0168154e+01,0,nan,nan,nan,nan,828.74915,4.9137594e-05,456.53466,7.1265880e-05,3.5898466e-02,-5.7610285e-02
2349.9054588496947,4.2894178e+05,2.9623049e+01,0,4.637297e-04,828.79246,456.52868,109671,9.4870156e+05,2.9645895e+01,4.6662953e+04,1.2438947e+01,4.2894178e+05,2.9623049e+01,0,nan,nan,nan,nan,828.79246,5.1581246e-05,456.52868,7.4557356e-05,4.8989654e-02,-7.4979804e-02
2349.925890478349,4.7359122e+05,3.0095474e+01,0,4.617583e-04,828.78737,456.49293,109672,9.9213669e+05,3.0117130e+01,4.6717594e+04,1.2458847e+01,4.7359122e+05,3.0095474e+01,0,nan,nan,nan,nan,828.78737,4.9530732e-05,456.49293,7.1483490e-05,7.1479984e-02,-1.0266276e-01
2349.9463221070546,5.2488344e+05,3.0606266e+01,0,4.597871e-04,828.77179,456.46634,109673,1.0425363e+06,3.0629017e+01,4.6710750e+04,1.2426507e+01,5.2488344e+05,3.0606266e+01,0,nan,nan,nan,nan,828.77179,4.7346115e-05,456.46634,6.8311878e-05,8.4747747e-02,-1.1864412e-01
2349.9667537357964,5.2816725e+05,3.0660072e+01,0,4.578158e-04,828.78476,456.45311,109674,1.0451439e+06,3.0684788e+01,4.6696648e+04,1.2478015e+01,5.2816725e+05,3.0660072e+01,0,nan,nan,nan,nan,828.78476,4.7264446e-05,456.45311,6.8064692e-05,9.9278897e-02,-1.3380921e-01
2349.987185364538,5.3044769e+05,3.0657927e+01,0,4.558445e-04,828.81027,456.41752,109675,1.0456277e+06,3.0680923e+01,4.6789406e+04,1.2381119e+01,5.3044769e+05,3.0657927e+01,0,nan,nan,nan,nan,828.81027,4.7284797e-05,456.41752,6.7930800e-05,1.2490790e-01,-1.6046911e-01
