GDR2_ID,GDR2_RA,GDR2_DEC,TLC,mas_parrallax,g_mag,bp-rp,probability,age_myr,age_err_lower,age_err_upper,Distance 
3121060516764010000,  93.0761 ,-1.6997,-1,4.37,17.1 ,3.1,0.14,31.3 ,20.9,11.2 ,228.8329519
3121043607474850000,  93.3251 ,-1.8029,26,4.59,17.4 ,3.3,0.31,28.2,  8.0 ,5.0 ,217.8649237
3121104978265100000,  92.7100 ,-1.6562,-1,5.98,14.8 ,2.7,0.95,10.1,  3.5 ,2.8 ,167.2240803
246981205304442000,  58.4645 ,48.4832,-1,3.15,16.0 ,2.8,0.68,  9.2,  2.5 ,3.9 ,317.4603175
5842130724965120000,190.9057,-71.9976,22,9.79,15.6 ,3.4,1,14.7,  2.8 ,3.5 ,102.145046
5842153677270530000,190.6298,-71.6983,-1,3.49,17.8 ,3.3,0.29,22.1,  5.2 ,4.0 ,286.5329513
4528473299112040000,275.2730 ,20.3305,-1,3.02,16.7 ,3,0.57,14.1,  5.1 ,2.7 ,331.1258278
5213525221384810000,122.471,-76.1485,-1,3.74,16.2 ,2.7,0.13,25.6 ,85.4 ,4.3 ,267.3796791
5213471998149540000,116.6013,-75.619,-1,3.61,16.5 ,2.8,0.15,23.9 ,36.0 ,4.7 ,277.0083102
1229311281832960000,215.7778 ,15.822,-1,3.49,17.4 ,3.1,0.22,25.5 ,10.7 ,7.4 ,286.5329513
849152181592439000,160.9629 ,52.8259,-1,3.01,15.9 ,2.4,0.14,21.9 ,18.9 ,2.3 ,332.2259136
5306782499140500000,140.2125,-56.8547,22,7.29,15.6 ,2.9,0.14,28.8 ,28.4 ,7.1 ,137.1742112
6309958731997480000,221.5772,-15.3085,-1,4.66,13.9 ,2.1,0.23,  9.0,  6.3 ,1.1 ,214.5922747
5249549482930920000,148.3115,-64.3557,-1,4.05,16.5 ,2.9,0.53,18,  5.8 ,4.5 ,246.9135802
5751206606596290000,126.6309,-11.2042,-1,7.14,14.4 ,2.5,0.17,23.7,132.6 ,4.2 ,140.0560224
5751276636039080000,127.7183,-10.9307,-1,8.94,14.8 ,2.8,0.33,20.6,  6.4 ,5.9 ,111.8568233
3165888052502940000,114.6168 ,16.2324,-1,3.2,15.8 ,2.7,0.73,10.7,  1.5 ,4.2 ,312.5
560799995872633000,  34.1199 ,76.2532,-1,3.01,12.5 ,1.5,1,     ,     ,     ,332.2259136
560730765295994000,  35.4184 ,75.9359,-1,3.43,13.6 ,1.8,1,     ,     ,     ,291.5451895
4574795552187090000,257.8387 ,27.4867,-1,4.16,17.2 ,3,0.17,30.9 ,15.0 ,4.5 ,240.3846154
4209258410415170000,296.6577 ,-5.4023,-1,3.25,16.9 ,2.9,0.14,24.9 ,19.2 ,8.1 ,307.6923077
4209247209140430000,296.3808 ,-5.6548,-1,3.41,17.2 ,3.1,0.39,17.5,  4.6 ,5.5 ,293.255132
515388726840022000,  33.1715 ,64.4765,-1,3.14,15.5 ,2.5,0.63,12.6,  2.8 ,2.5 ,318.4713376
2162953368584820000,313.3116 ,44.3873,-1,6.69,  4.7,-0.2,0.61,     ,     ,     ,149.4768311
4115907261908040000,259.8639,-20.8556,22,9.53,14.0 ,2.8,0.96,12.8,  2.6 ,3.6 ,104.9317943
2285968584924880000,337.2563 ,79.8939,  8,6.22,16.1 ,3,0.22,28.1 ,18.3 ,7.1 ,160.7717042
4908931466509870000,  18.2482,-60.1517,-1,4.05,15.8 ,2.6,0.15,24.2 ,57.0 ,3.9 ,246.9135802
3204585226803910000,  68.1566 ,-3.2096,18,5.9,  5.7,-0.2,0.45,     ,     ,     ,169.4915254
5566125097037110000,107.1756,-37.073,24,3.6,15.8 ,2.5,0.18,20.8 ,32.4 ,3.7 ,277.7777778
5566120046155150000,107.0272,-37.1697,24,4.25,16.9 ,3,0.15,30.6 ,17.4,11.0 ,235.2941176
3735925350502030000,197.9816 ,10.7701,-1,4.27,18.0 ,3.6,0.71,22.6,  5.2 ,4.2 ,234.1920375
4791733937990450000,  68.5112,-42.7241,-1,3.6,13.4 ,1.6,0.11,  7.8,  7.6 ,3.8 ,277.7777778
4791804512892990000,  67.9131,-42.3163,-1,4.59,16.8 ,3,0.22,27.4 ,15.2 ,6.9 ,217.8649237
4791768229009400000,  67.4842,-42.6615,-1,7.15,15.7 ,3.1,0.58,22.4,  9.1 ,4.5 ,139.8601399
3582731567930510000,185.8418 ,-8.6822,-1,5.02,15.0 ,2.6,0.79,11.5,  2.7 ,3.8 ,199.2031873
6063520552337540000,199.1392,-56.2109,22,7.96,14.7 ,2.9,0.93,13.4,  2.5 ,3.9 ,125.6281407
6063507083319410000,199.2189,-56.3256,22,6.57,17.4 ,3.5,0.29,40.4 ,14.6 ,4.8 ,152.2070015
2661216819558000000,352.577,  5.6652,-1,6.86,15.4 ,2.9,0.39,20.9,  6.2 ,5.8 ,145.7725948
2661117141956990000,352.0734,  5.5146,-1,3.92,17.1 ,3.2,0.58,16.5,  3.4 ,4.6 ,255.1020408
5867615686543170000,209.3542,-59.2812,-1,4.36,16.9 ,3.1,0.16,29.6 ,26.2 ,9.1 ,229.3577982
3204501182884030000,  68.6603 ,-3.5789,-1,6.07,15.5 ,2.8,0.25,22.2,  8.3 ,5.3 ,164.7446458
5566130452859520000,107.2552,-36.9377,-1,3.18,16.3 ,2.7,0.33,17.9,  8.1 ,2.0 ,314.4654088
5566120458472000000,106.9072,-37.1965,24,3.67,16.6 ,2.8,0.14,27.1 ,23.4 ,7.9 ,272.479564
5566192751361860000,106.0063,-37.4599,24,3.68,16.7 ,2.9,0.54,17.2,  4.1 ,5.3 ,271.7391304
5566193713434520000,106.0068,-37.4116,24,3.53,17.5 ,3.1,0.15,31.7 ,18.9 ,6.4 ,283.286119
5566180691093460000,106.4132,-37.4848,24,3.58,16.9 ,2.9,0.22,23.7 ,24.2 ,7.5 ,279.3296089
5566086098733520000,107.6349,-37.1247,24,3.08,16.8 ,3.1,0.97,10.1,  1.8 ,3.2 ,324.6753247
5566175124816210000,106.2091,-37.6424,24,3.56,17.5 ,3.2,0.33,24.8 ,10.5 ,5.2 ,280.8988764
5566177117681000000,106.3936,-37.6532,24,3.66,16.2 ,2.6,0.13,     ,     ,     ,273.2240437
2115120936283520000,275.0655 ,44.598,-1,10.64,12.8 ,2.3,0.25,20.1 ,23.8 ,4.9 ,93.98496241
6099311786094030000,216.7982,-45.1477,22,5.75,15.9 ,3.4,1,  4.9,  2.1 ,1.6 ,173.9130435
6099290586134840000,216.8459,-45.5086,22,5.6,16.5 ,3.3,0.89,15.8,  3.8 ,4.0 ,178.5714286
5800542831533940000,226.3597,-67.1554,-1,3.44,16.9 ,3,0.54,16.8,  5.6 ,5.2 ,290.6976744
4635786664769810000,  7.6486,-77.6172,-1,3.18,14.4 ,2,0.38,  7.8 ,33.5 ,1.1 ,314.4654088
6073300914407000000,191.0276,-55.9051,22,8.16,14.1 ,2.6,0.13,     ,     ,     ,122.5490196
6073319296856710000,190.2826,-56.0089,22,7.6,15.1 ,2.9,0.74,17.9,  4.8 ,5.6 ,131.5789474
5855441447105650000,191.6072,-69.3881,-1,7.03,16.8 ,3.4,0.43,32.7,  5.9 ,6.7 ,142.2475107
5855444466444280000,191.9486,-69.2705,-1,3.89,12.5 ,1.5,0.16,     ,     ,     ,257.0694087
1363143115612780000,269.0454 ,48.3526,-1,4.17,16.3 ,2.8,0.18,25.0 ,11.9 ,3.7 ,239.8081535
5322183697789180000,126.3844,-52.0684,-1,3.22,17.0 ,3,0.65,15,  3.3 ,4.5 ,310.5590062
5361391359027280000,160.3562,-49.1382,22,7.66,15.9 ,3.1,0.26,31.2 ,13.7 ,2.9 ,130.5483029
4194699536428460000,295.8036 ,-8.7904,-1,3.96,17.6 ,3.3,0.18,31.1 ,14.1 ,7.0 ,252.5252525
3157350001119540000,103.8427,  8.2926,-1,5.26,16.0 ,2.9,0.44,19.2,  6.8 ,5.3 ,190.1140684
5843309332716840000,191.6865,-70.3363,-1,5.27,16.2 ,2.9,0.15,27.6 ,26.8 ,5.2 ,189.7533207
6063229284837680000,200.182,-56.9934,-1,5.24,16.5 ,3,0.3,24.4,  5.8 ,6.9 ,190.8396947
5322213595063680000,125.7657,-52.0584,-1,3.27,16.4 ,2.7,0.32,18,  7.1 ,4.0 ,305.8103976
5322176349106890000,126.9156,-52.0278,24,3.26,14.2 ,1.9,0.11,  8.1 ,12.0 ,3.3 ,306.7484663
5322167999690340000,126.6904,-52.1897,24,3.09,16.1 ,2.7,0.92,10.4,  3.6 ,3.0 ,323.6245955
5322195109524020000,126.5014,-51.903,-1,13.29,13.4 ,2.7,0.23,22.4 ,13.4 ,5.9 ,75.24454477
5563269974576080000,103.4719,-41.8379,-1,3.47,17.0 ,2.9,0.35,20.9,  8.7 ,5.9 ,288.184438
5563234962002850000,102.9137,-42.2028,24,5.1,16.4 ,3.3,1,12.4,  3.0 ,2.7 ,196.0784314
5563279217345930000,103.6749,-41.5747,24,4.94,15.1 ,2.6,0.5,17,  6.1 ,1.7 ,202.4291498
4194745063082440000,296.4618 ,-8.2514,  7,6.82,14.6 ,3.3,1,     ,     ,     ,146.627566
5990245867633570000,243.8529,-46.0627,-1,5.94,11.6 ,1.6,0.88,     ,     ,     ,168.3501684
5843299883788890000,190.7321,-70.5725,22,10.06,16.0 ,3.7,1,13.5,  2.4 ,3.1 ,99.40357853
5990226828017530000,243.5921,-46.055,-1,5.02,12.1 ,1.7,1,     ,     ,     ,199.2031873
5990241091628960000,243.3603,-46.0103,-1,3.49,13.3 ,1.8,1,     ,     ,     ,286.5329513
4521351075114020000,286.0207 ,22.9282,-1,4.8,16.6 ,3.2,0.63,17.1,  3.2 ,4.9 ,208.3333333
2572512752619200000,  26.0840,  9.8271,-1,4.57,15.9 ,2.9,0.38,16.8,  6.2 ,3.2 ,218.8183807
5990245901992730000,243.8575,-46.0618,-1,5.73,10.5 ,1.3,0.15,  2.3,  0.4 ,0.7 ,174.5200698
5198548842223140000,159.2497,-80.8697,21,5.16,17.0 ,3.2,0.16,32.3 ,19.5 ,9.5 ,193.7984496
214605054628312000,  88.1536 ,50.9142,-1,7.61,15.0 ,2.8,0.29,22.4,  8.1 ,4.7 ,131.4060447
3061101978742210000,113.5684 ,-2.365,-1,6.08,13.5 ,2.1,0.16,13.8 ,10.6 ,3.9 ,164.4736842
3238735989243740000,  77.0489,  4.1913,-1,4.49,15.5 ,2.8,0.9,11.1,  3.1 ,3.7 ,222.7171492
3238657202363860000,  77.2457,  3.7496,-1,3.09,14.1 ,1.8,0.23,  6.6 ,24.7 ,4.7 ,323.6245955
3238732759428320000,  77.2386,  4.1410,18,7.49,16.6 ,3.3,0.3,36.6 ,12.7 ,8.8 ,133.5113485
3238657198066860000,  77.2381,  3.7511,-1,3.15,11.8 ,1.3,0.28,     ,     ,     ,317.4603175
6712758941319390000,289.4323,-44.0048,-1,8.42,  9.5 ,1.4,1,     ,     ,     ,118.7648456
5828195991325690000,245.5894,-63.914,22,17.55,13.6 ,3.2,1,11.7,  3.3 ,3.3 ,56.98005698
5828197473111470000,245.8729,-63.813,-1,5.51,16.2 ,2.9,0.15,27.8 ,22.3 ,7.6 ,181.4882033
439985142818361000,  46.2194 ,51.0073,-1,5.13,16.0 ,2.8,0.14,27.5 ,24.4,10.3 ,194.9317739
3338563982823540000,  80.6674,  9.9297,-1,3.4,15.0 ,2.3,0.34,10,  2.5 ,2.3 ,294.1176471
6076251144620050000,185.4711,-54.2901,22,7.7,17.1 ,3.8,0.99,20.5,  3.9 ,4.4 ,129.8701299
6076287840821810000,184.5914,-54.2078,-1,3.38,13.4 ,1.5,0.12,     ,     ,     ,295.8579882
6202854926382080000,221.3236,-35.1865,22,6.37,15.5 ,2.8,0.33,21.4 ,10.0 ,4.8 ,156.9858713
6202803249335360000,221.3616,-35.7754,22,6.69,15.0 ,2.6,0.16,24.4 ,27.6 ,7.3 ,149.4768311
3927361083791300000,191.8680 ,10.7628,-1,4.43,16.4 ,3.1,0.56,17.7,  4.7 ,4.7 ,225.7336343
3037442038998150000,117.894,-10.8577,-1,5.33,15.4 ,2.7,0.29,20.1,  9.0 ,2.9 ,187.6172608
5257865879654870000,147.8417,-58.2593,-1,3.1,15.9 ,2.6,0.35,14.6,  3.2 ,2.6 ,322.5806452
4160953080731580000,276.7985 ,-5.985,-1,3.24,12.8 ,1.6,0.69,     ,     ,     ,308.6419753
3338633011537810000,  79.5028,  9.5713,-1,3.63,16.3 ,2.8,0.19,20.4 ,17.4 ,4.4 ,275.4820937
3968139805401350000,166.5722 ,13.8207,-1,8.41,16.3 ,3.3,0.2,37.5 ,14.4 ,7.7 ,118.9060642
3338496431578040000,  81.2181,  9.6652,-1,6.45,15.2 ,2.8,0.45,20.4,  3.7 ,4.7 ,155.0387597
3338699905652130000,  79.2685,  9.8702,-1,3.6,15.8 ,2.9,0.96,  5.8,  3.0 ,1.9 ,277.7777778
4269550744696370000,275.5332 ,-3.6986,-1,3.11,12.4 ,1.8,1,     ,     ,     ,321.5434084
4269537589220440000,275.4100 ,-3.9161,-1,3.45,13.7 ,1.7,0.27,     ,     ,     ,289.8550725
4269537589220440000,275.4131 ,-3.9156,-1,3.57,13.7 ,1.7,0.15,  6.9 ,29.0 ,4.3 ,280.1120448
4269539066689170000,275.5272 ,-3.8842,-1,3.64,12.6 ,1.7,1,     ,     ,     ,274.7252747
4269537142543830000,275.4255 ,-3.9372,-1,3.33,14.0 ,2,1,  3.2,  0.9 ,0.8 ,300.3003003
4706865624739070000,  7.3727,-67.3625,-1,5.01,15.2 ,2.5,0.13,     ,     ,     ,199.6007984
6016745094276010000,235.8009,-30.8142,22,6.72,15.6 ,3,0.32,20.9,  5.4 ,6.7 ,148.8095238
6016711215574390000,236.6446,-30.7407,22,7.43,15.8 ,3.2,0.83,18.8,  6.1 ,4.8 ,134.589502
6016712486884580000,236.7985,-30.8236,22,7.75,17.0 ,3.7,0.91,23.1,  4.6 ,4.6 ,129.0322581
4509201265462770000,279.9144 ,15.3232,-1,4.11,11.9 ,1.4,1,     ,     ,     ,243.3090024
5858446240628370000,192.7771,-66.3024,22,7.65,16.8 ,3.6,0.64,30.8,  6.3 ,4.6 ,130.7189542
6016712486884580000,236.7974,-30.8254,22,7.56,16.2 ,3.2,0.17,36.2 ,24.7 ,6.7 ,132.2751323
1690989617266950000,183.0449 ,74.3669,-1,6.12,14.6 ,2.5,0.19,21.5 ,33.2 ,4.3 ,163.3986928
5986289545599650000,236.1197,-47.7617,22,7.64,11.9 ,1.9,1,  2.7,  2.2 ,1.1 ,130.8900524
5986274569085160000,236.0581,-47.9734,22,9.03,16.3 ,3.3,0.17,41.1 ,27.8,11.3 ,110.7419712
6162240959714200000,202.2315,-38.6666,-1,3.64,13.8 ,1.8,0.11,     ,     ,     ,274.7252747
4779587255081420000,  63.0778,-55.0166,-1,3.44,16.1 ,2.7,0.55,15,  3.9 ,2.7 ,290.6976744
270725811740937000,  65.2450 ,50.6184,-1,5.06,16.6 ,3,0.16,28.3 ,19.9 ,5.3 ,197.6284585
2173652681889490000,327.3627 ,53.805,-1,3.82,17.3 ,3.1,0.24,25.8 ,13.0 ,7.8 ,261.7801047
5518190925553630000,118.0499,-48.4986,24,3.35,17.3 ,3.1,0.19,24.5 ,13.1 ,7.1 ,298.5074627
5624323995543960000,136.3599,-35.1216,-1,3.41,17.2 ,3,0.17,26.9 ,24.3,10.3 ,293.255132
2185093066005470000,305.0240 ,53.7408,-1,3.07,15.6 ,2.5,0.37,13.7,  2.1 ,2.9 ,325.732899
5050147414222920000,  41.1870,-34.8207,-1,4.78,16.8 ,3,0.14,31.8 ,21.5,12.4 ,209.2050209
6111414144940220000,204.3828,-44.4083,22,8.06,14.2 ,2.7,0.79,12.8,  4.7 ,2.7 ,124.0694789
6111364426400270000,211.0138,-39.0388,22,7.7,16.0 ,3.2,0.54,24.7,  7.4 ,4.9 ,129.8701299
5050513104918830000,  41.5311,-34.6574,-1,3.48,16.2 ,2.7,0.23,19.4,  9.5 ,2.8 ,287.3563218
6111440842456580000,204.5616,-44.2244,22,7.95,16.5 ,3.8,1,10.5,  2.9 ,2.6 ,125.7861635
482559096337127000,  75.1498 ,65.9123,-1,3.06,15.7 ,2.4,0.11,21.8 ,32.3 ,4.0 ,326.7973856
482435298199393000,  72.0869 ,66.0284,-1,3.79,16.7 ,2.8,0.18,24.9 ,13.9 ,5.1 ,263.8522427
4323936442393060000,247.5309,-17.5767,22,8.38,14.8 ,2.8,0.44,19.8,  6.5 ,4.7 ,119.3317422
4323957230034770000,247.3421,-17.7027,22,8.43,16.1 ,3.6,1,16.1,  4.1 ,4.7 ,118.623962
4323917166580300000,247.9112,-17.7135,-1,3.68,  8.0 ,0.3,0.33,     ,     ,     ,271.7391304
3132498289552820000,101.6476,  6.1882,-1,4.16,15.9 ,2.8,0.45,16.2,  8.6 ,4.1 ,240.3846154
942729382850721000,  96.6425 ,35.972,-1,6.28,16.2 ,3.1,0.29,26,  8.6 ,7.6 ,159.2356688
3340674976430090000,  82.8009 ,11.7615,-1,3.62,16.4 ,2.8,0.29,19.3,  6.8 ,4.1 ,276.2430939
5969470728548170000,249.8759,-39.5272,22,5.64,16.2 ,3.2,0.79,17.5,  3.9 ,3.4 ,177.3049645
4495454586971920000,270.5503 ,11.5947,-1,3.79,15.9 ,2.6,0.14,23.5 ,86.3 ,2.9 ,263.8522427
5969478665644330000,249.9471,-39.3447,22,5.72,12.9 ,1.9,0.29,     ,     ,     ,174.8251748
5969476299173580000,249.7228,-39.3802,22,5.95,16.9 ,3.4,0.48,25.8,  9.9 ,6.7 ,168.0672269
2881317327790040000,358.6128 ,38.5942,-1,4.22,17.0 ,3.1,0.33,23,  6.0 ,5.2 ,236.9668246
5969455374090340000,249.8832,-39.7065,22,5.9,15.6 ,2.9,0.2,23.5,  9.1 ,7.1 ,169.4915254
5969453415585160000,250.0293,-39.7047,22,5.42,15.4 ,3,1,  6.2,  2.0 ,2.5 ,184.501845
5969468533872420000,249.7837,-39.6241,22,5.63,12.9 ,1.8,0.15,     ,     ,     ,177.6198934
5969464681240000000,250.0907,-39.4785,22,5.72,18.0 ,3.9,0.8,24.1,  4.6 ,5.7 ,174.8251748
5969468087195060000,250.1288,-39.3205,22,5.81,15.6 ,2.8,0.2,24.4,  6.4 ,6.7 ,172.1170396
5969458191559960000,250.0017,-39.5545,22,5.77,15.6 ,2.9,0.8,15.1,  3.4 ,4.5 ,173.3102253
5969479185392490000,249.9706,-39.3148,22,5.73,16.6 ,3.2,0.24,28.7 ,13.0 ,6.5 ,174.5200698
5969455644619630000,249.8592,-39.698,22,5.64,12.7 ,1.7,0.11,     ,     ,     ,177.3049645
5969466296142530000,250.0445,-39.3671,22,5.66,15.5 ,2.8,0.38,19.3,  6.1 ,4.2 ,176.6784452
5969457298235850000,249.8623,-39.5876,22,5.8,17.3 ,3.4,0.25,36.8 ,12.7 ,9.1 ,172.4137931
5969469663415930000,249.7483,-39.5734,22,5.74,15.3 ,2.8,0.35,18.2,  5.7 ,4.3 ,174.2160279
5969477020728210000,249.8052,-39.2971,22,5.32,17.0 ,3.4,0.73,19,  4.7 ,3.6 ,187.9699248
3427497224922930000,  88.1884 ,23.6301,18,9.22,16.7 ,3.7,0.85,27.8,  5.5 ,6.1 ,108.4598698
1217846021256780000,237.5329 ,23.2057,-1,3.26,15.0 ,2.2,0.13,13.9 ,18.6 ,2.7 ,306.7484663
1218031770002490000,234.9646 ,23.2519,-1,3.95,16.9 ,3,0.2,25.7 ,15.0 ,7.2 ,253.164557
1229564925421620000,210.8892 ,12.6367,-1,9.18,15.7 ,3.2,0.38,27.0 ,10.1 ,6.3 ,108.9324619
1229603270889690000,211.0598 ,12.9812,-1,3.46,16.3 ,2.7,0.27,18.7,  6.4 ,3.3 ,289.017341
1229660269400030000,211.9869 ,13.0268,-1,5.17,15.0 ,2.5,0.13,     ,     ,     ,193.4235977
3427525915304920000,  86.4786 ,22.835,18,8.92,13.4 ,2.5,0.41,15.6,  5.0 ,3.2 ,112.1076233
3427527766435280000,  86.4613 ,22.8799,18,8.98,13.0 ,2.6,1,  4.7,  1.9 ,2.1 ,111.3585746
2218948742712950000,333.0976 ,66.3888,-1,3.68,16.3 ,2.7,0.18,22.1 ,23.3 ,3.7 ,271.7391304
1909462062312700000,337.0796 ,40.8524,-1,3.65,16.8 ,2.9,0.23,23.4 ,15.9 ,5.8 ,273.9726027
4170488359115260000,270.7344 ,-8.7124,-1,9.21,14.5 ,3.2,1,  4.9,  1.6 ,1.5 ,108.577633
75175774654639200,  37.1821 ,14.2344,-1,3.74,15.5 ,2.6,0.41,14.8,  3.2 ,2.4 ,267.3796791
75030574695844800,  38.8634 ,14.2999,-1,5.99,14.9 ,2.7,0.78,14.3,  3.8 ,3.6 ,166.9449082
3060001612421580000,108.7363 ,-3.52,-1,3.98,17.1 ,3,0.33,23.5,  5.4 ,6.0 ,251.2562814
1138377375249620000,116.9022 ,77.5058,-1,4.1,17.4 ,3.1,0.18,32.9 ,18.9 ,4.8 ,243.902439
5811065741901280000,259.5342,-69.7735,-1,12.51,14.5 ,3,0.83,22.3,  6.0 ,4.5 ,79.93605116
5658905491661990000,149.0934,-26.2105,-1,4.73,16.1 ,2.9,0.2,24.6 ,15.8 ,6.0 ,211.4164905
2703280457944510000,338.9344,  3.4254,-1,4.62,15.7 ,2.7,0.17,22.2 ,30.9 ,3.7 ,216.4502165
6753198944630650000,298.7305,-29.2248,-1,5.56,16.9 ,3.2,0.3,29.8 ,17.5 ,7.2 ,179.8561151
3226387477230800000,  73.2699 ,-1.4525,18,5.63,14.2 ,2.4,0.24,18,  4.0 ,3.5 ,177.6198934
3226378921655980000,  73.1722 ,-1.5834,18,5.68,16.0 ,2.8,0.14,28.9 ,35.1 ,9.6 ,176.056338
3226343084449000000,  72.6791 ,-1.8802,-1,3.56,16.4 ,2.9,0.81,12.4,  1.8 ,4.3 ,280.8988764
4721078629298080000,  44.1968,-63.7174,-1,16.68,12.8 ,2.8,1,10,  2.3 ,3.3 ,59.95203837
6010531238678180000,239.2986,-36.4673,-1,6.76,14.7 ,3.2,1,  2.5,  0.6 ,0.5 ,147.9289941
5250829172718120000,145.8645,-62.0341,-1,3.36,16.7 ,2.8,0.16,23.8 ,16.8 ,7.7 ,297.6190476
2969549291923530000,  79.8227,-18.5199,-1,4.14,  6.3,-0.2,0.73,     ,     ,     ,241.5458937
2969523212882120000,  79.7312,-18.6493,-1,4.05,17.1 ,3,0.16,30.0 ,25.9,11.3 ,246.9135802
6010544226659570000,239.4347,-36.2,22,8.13,14.9 ,2.9,0.75,16.2,  4.7 ,6.4 ,123.00123
6010508698689250000,238.9484,-36.5669,22,10.67,13.5 ,2.7,1,11.2,  4.5 ,3.3 ,93.72071228
6079759303962000000,192.4914,-49.1028,22,6.84,17.2 ,3.5,0.17,     ,     ,     ,146.1988304
6010557175976460000,238.8994,-36.4486,22,5.98,17.7 ,4.4,1,     ,     ,     ,167.2240803
6010520690238680000,239.6603,-36.5104,-1,3.8,16.5 ,2.9,0.17,22.8 ,13.5 ,5.6 ,263.1578947
2969663400614830000,  81.1013,-18.6973,-1,4.01,16.4 ,3,0.99,11.1,  2.7 ,3.6 ,249.3765586
5572276761512860000,  92.1685,-41.8529,-1,3.65,16.5 ,2.8,0.18,25.1 ,17.8 ,9.0 ,273.9726027
4884832405012730000,  66.2266,-30.4307,-1,14.3,15.0 ,3.3,0.36,32.6,  7.4 ,4.3 ,69.93006993
5248791713259760000,138.4007,-64.6379,-1,6.44,17.3 ,3.5,0.36,39.3 ,12.8 ,6.6 ,155.2795031
4909539152842720000,  22.8367,-58.0023,-1,3.05,13.4 ,1.4,0.28,     ,     ,     ,327.8688525
6003002882571320000,233.976,-39.842,22,7.64,15.1 ,3,0.79,15.8,  5.0 ,7.1 ,130.8900524
5572151314107760000,  90.2126,-42.8704,-1,3.94,  6.5,-0.2,0.77,     ,     ,     ,253.8071066
5572245116193810000,  91.6752,-42.0753,-1,3.18,16.9 ,2.9,0.41,18.7,  6.9 ,4.7 ,314.4654088
6003009857598310000,234.1675,-39.692,22,6.79,15.1 ,2.8,0.34,19.9,  5.2 ,4.5 ,147.275405
4564895480771130000,252.6591 ,21.1667,-1,3.55,16.3 ,2.8,0.41,17.2,  4.7 ,3.9 ,281.6901408
252399736042519000,  69.0483 ,43.3632,-1,4.12,16.8 ,3.1,0.44,18.4,  5.9 ,5.6 ,242.7184466
1739809067411910000,318.7566,  6.8772,-1,4.93,16.1 ,2.8,0.14,26.9 ,39.4,10.0 ,202.8397566
4099994850421830000,281.336,-16.4653,-1,5.05,13.3 ,2,0.14,     ,     ,     ,198.019802
3118676741196360000,  95.3638 ,-0.6858,26,3.34,15.8 ,2.6,0.54,11.5,  4.5 ,4.3 ,299.4011976
3118648222613700000,  96.2550 ,-0.6488,26,3.54,15.5 ,2.5,0.26,14.8,  3.4 ,2.6 ,282.4858757
3106754702257870000,  99.3438 ,-2.1483,26,4.56,15.0 ,2.4,0.12,22.3 ,16.6 ,2.6 ,219.2982456
2945166418989800000,  94.2372,-15.7284,-1,3.11,14.7 ,2.2,0.98,  5.8,  0.9 ,1.1 ,321.5434084
2038752191528770000,290.4465 ,29.7761,-1,8.21,13.6 ,2.3,0.16,     ,     ,     ,121.8026797
505343416811980000,  28.8252 ,57.4973,-1,5.74,15.8 ,2.9,0.31,21.8 ,11.1 ,5.6 ,174.2160279
479144562976422000,  75.0778 ,64.0349,-1,3.07,16.7 ,2.8,0.16,22.0 ,22.9 ,4.5 ,325.732899
3106784595231220000,  99.7807 ,-2.2885,26,4.27,17.5 ,3.3,0.39,25.1,  6.2 ,5.5 ,234.1920375
5837724706989060000,193.9617,-74.7362,-1,3.28,17.3 ,3,0.19,24.2 ,23.8 ,7.3 ,304.8780488
6022225472555930000,245.7713,-35.4563,-1,4.44,16.1 ,2.9,0.15,21.7 ,10.4 ,3.3 ,225.2252252
3042642316680980000,118.5112 ,-7.9496,-1,8.05,14.4 ,2.6,0.13,     ,     ,     ,124.2236025
3736348082658600000,198.7516 ,11.4211,-1,4.88,15.7 ,2.7,0.23,21.5,  7.3 ,5.9 ,204.9180328
6022266738603090000,245.4861,-35.451,-1,3.28,15.0 ,2.3,0.12,     ,     ,     ,304.8780488
6022249077696950000,244.9696,-35.6432,22,7.1,16.6 ,3.3,0.38,31.3,  8.9 ,5.5 ,140.8450704
5273480353499080000,129.5214,-64.9634,22,8.44,16.4 ,3.5,0.99,19.2,  3.3 ,4.2 ,118.4834123
5337971005484300000,164.8081,-61.3207,22,8.4,  6.2,-0.1,0.39,     ,     ,     ,119.047619
6348951090810590000,305.8413,-82.5872,-1,4.03,12.2 ,1.5,0.99,     ,     ,     ,248.1389578
2082335247594690000,301.0422 ,46.0939,-1,3.99,17.4 ,3.2,0.24,29.4 ,19.8 ,7.5 ,250.6265664
2133055723280820000,290.2121 ,50.3054,-1,3.68,14.9 ,2.5,0.94,  7.3,  5.0 ,2.1 ,271.7391304
162563245141886000,  62.1494 ,26.2658,-1,5.66,16.9 ,3.3,0.33,25.4 ,10.5 ,5.3 ,176.6784452
6804733604377510000,316.6582,-23.4799,-1,4.32,14.9 ,2.3,0.14,18.7 ,13.9 ,3.2 ,231.4814815
162535345034688000,  60.9619 ,26.1813,-1,7.75,13.2 ,2.5,1,  4.7,  2.2 ,1.7 ,129.0322581
162541942104406000,  60.9583 ,26.3439,18,6.84,17.0 ,3.8,1,13.2,  2.5 ,2.6 ,146.1988304
5223096603248400000,133.2657,-70.1711,-1,4.56,17.0 ,3.3,0.97,16.1,  3.3 ,5.8 ,219.2982456
999374916242418000,  92.3599 ,58.7689,-1,4.07,15.5 ,2.6,0.18,19.4 ,13.8 ,3.5 ,245.7002457
